Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2011-10-25,13.6999998092651,21,17.3500003814697,38.5999984741211,72,94,83
2011-10-26,10.3000001907349,20.7999992370605,15.5500001907349,0.200000002980232,29,94,76
2011-10-27,13.5,21.3999996185303,17.4500007629395,0.200000002980232,42,73,56
2011-10-28,14.3999996185303,19.7000007629395,17.0499992370605,15.1999998092651,48,84,68
2011-10-29,12.6000003814697,22.5,17.5499992370605,0,44,82,69
2011-10-30,11.1999998092651,21.2000007629395,16.2000007629395,0.200000002980232,58,91,80
2011-10-31,11.1000003814697,21.2999992370605,16.2000007629395,0.200000002980232,57,91,78
2011-11-01,14.1999998092651,21.5,17.8500003814697,3,59,85,74
2011-11-02,15.1999998092651,20,17.6000003814697,22.2000007629395,78,90,84
2011-11-03,16.7999992370605,20.3999996185303,18.6000003814697,3.20000004768372,66,84,74
2011-11-04,17,21.3999996185303,19.2000007629395,14.3999996185303,60,88,78
2011-11-05,16.1000003814697,17.8999996185303,17,56,72,93,84
2011-11-06,14.1999998092651,17.7000007629395,15.9499998092651,11.1999998092651,71,88,81
2011-11-07,11.3000001907349,17.7999992370605,14.5500001907349,0,62,91,72
2011-11-08,13.1999998092651,21.3999996185303,17.2999992370605,18,44,84,68
2011-11-09,13.1999998092651,18.2000007629395,15.6999998092651,8.60000038146973,70,88,79
2011-11-10,11.6999998092651,20.6000003814697,16.1499996185303,0,60,93,81
2011-11-11,10.5,19.5,15,0,64,93,81
2011-11-12,13.6999998092651,20.1000003814697,16.8999996185303,0,55,77,69
2011-11-13,10.1999998092651,18,14.1000003814697,0,53,83,72
2011-11-14,7.80000019073486,18.2000007629395,13,0,47,85,68
2011-11-15,9.60000038146973,18.6000003814697,14.1000003814697,0,44,75,64
2011-11-16,9.39999961853027,18.8999996185303,14.1499996185303,0,43,76,61
2011-11-17,4.5,16.2000007629395,10.3500003814697,0,51,86,70
2011-11-18,7.5,17,12.25,0,48,86,69
2011-11-19,12.8999996185303,17.5,15.1999998092651,0.800000011920929,49,81,68
2011-11-20,14.6000003814697,18.7000007629395,16.6499996185303,0,53,70,64
2011-11-21,14.8000001907349,19.1000003814697,16.9500007629395,0,49,68,59
2011-11-22,15.3999996185303,16.7999992370605,16.1000003814697,0,50,79,60
2011-11-23,6.80000019073486,17.5,12.1499996185303,0,58,91,78
2011-11-24,4,16.6000003814697,10.3000001907349,0,54,93,79
2011-11-25,5.09999990463257,15.5,10.3000001907349,0,58,93,82
2011-11-26,2.59999990463257,15.3999996185303,9,0,49,91,78
2011-11-27,4.09999990463257,15.6999998092651,9.89999961853027,0,67,92,83
2011-11-28,3.29999995231628,15.5,9.39999961853027,0,69,96,89
2011-11-29,4.90000009536743,17.5,11.1999998092651,0,67,94,81
2011-11-30,11.1000003814697,17.6000003814697,14.3500003814697,0,65,92,82
2011-12-01,9.39999961853027,18.2000007629395,13.8000001907349,0.200000002980232,69,91,81
2011-12-02,15.6999998092651,18.6000003814697,17.1499996185303,4,73,92,81
2011-12-03,8.39999961853027,13.8999996185303,11.1499996185303,2.20000004768372,58,95,79
2011-12-04,9,15.6999998092651,12.3500003814697,0.200000002980232,72,93,82
2011-12-05,12.3000001907349,15.3999996185303,13.8500003814697,0,46,83,67
2011-12-06,5.90000009536743,14.3999996185303,10.1499996185303,0,62,79,71
2011-12-07,4.80000019073486,15.6999998092651,10.25,0,63,87,78
2011-12-08,9.60000038146973,15.1999998092651,12.3999996185303,0,45,82,66
2011-12-09,2.79999995231628,12.8999996185303,7.84999990463257,0,59,87,78
2011-12-10,4.69999980926514,15,9.85000038146973,0,66,93,83
2011-12-11,3.29999995231628,13.8999996185303,8.60000038146973,0,69,93,84
2011-12-12,7.09999990463257,14.6000003814697,10.8500003814697,0.200000002980232,51,94,77
2011-12-13,1.10000002384186,13.8000001907349,7.44999980926514,0,53,87,68
2011-12-14,7,15.1999998092651,11.1000003814697,0,67,84,78
2011-12-15,3.90000009536743,13.3999996185303,8.64999961853027,0,59,86,73
2011-12-16,6.5,15.1000003814697,10.8000001907349,0.400000005960464,51,86,76
2011-12-17,6,10.6999998092651,8.35000038146973,0,46,76,61
2011-12-18,2.59999990463257,8.5,5.55000019073486,0,48,74,62
2011-12-19,2.59999990463257,8.19999980926514,5.40000009536743,0,43,58,53
2011-12-20,2.5,9.30000019073486,5.90000009536743,0.600000023841858,57,80,72
2011-12-21,5.80000019073486,12.5,9.14999961853027,0,50,71,64
2011-12-22,9.39999961853027,15.8000001907349,12.6000003814697,0,58,71,66
2011-12-23,3.70000004768372,14.3000001907349,9,0,59,91,80
2011-12-24,5.09999990463257,9.89999961853027,7.5,0,45,93,62
2011-12-25,4.30000019073486,11.8999996185303,8.10000038146973,0,39,70,55
2011-12-26,-2,13,5.5,0,44,82,70
2011-12-27,0.600000023841858,15,7.80000019073486,0,43,86,70
2011-12-28,0.400000005960464,13.1000003814697,6.75,0,47,91,79
2011-12-29,0.800000011920929,10,5.40000009536743,0,46,74,58
2011-12-30,3.79999995231628,13.8000001907349,8.80000019073486,0,47,81,66
2011-12-31,2.20000004768372,14.1000003814697,8.14999961853027,0,62,89,78
2012-01-02,10,14.5,12.25,2.40000009536743,74,91,82
2012-01-03,7,12.5,9.75,0.200000002980232,43,80,62
2012-01-04,1.29999995231628,13.1999998092651,7.25,0,42,89,68
2012-01-05,4.09999990463257,13.3000001907349,8.69999980926514,0,57,78,68
2012-01-06,8.5,10.6999998092651,9.60000038146973,0,37,59,49
2012-01-07,6.30000019073486,13.3999996185303,9.85000038146973,0,47,64,55
2012-01-08,9.69999980926514,14.1000003814697,11.8999996185303,0,45,67,56
2012-01-09,6.5,12.5,9.5,0,47,77,63
2012-01-10,-1.60000002384186,13.1999998092651,5.80000019073486,0,47,86,73
2012-01-11,-0.5,14.1000003814697,6.80000019073486,0,61,89,80
2012-01-12,0.800000011920929,9.5,5.15000009536743,0,76,99,88
2012-01-13,2,11.1999998092651,6.59999990463257,0,58,90,73
2012-01-14,-0.400000005960464,11.3999996185303,5.5,0,52,89,72
2012-01-15,-0.699999988079071,8.89999961853027,4.09999990463257,0,67,89,80
2012-01-16,7,13.3999996185303,10.1999998092651,0,41,76,60
2012-01-17,-0.899999976158142,10.5,4.80000019073486,0,45,80,65
2012-01-18,-2.70000004768372,10.5,3.90000009536743,0,46,87,73
2012-01-19,-2.79999995231628,11.6000003814697,4.40000009536743,0,54,87,76
2012-01-20,5.80000019073486,16.1000003814697,10.9499998092651,0,42,84,68
2012-01-21,7.40000009536743,14.1999998092651,10.8000001907349,0,51,82,66
2012-01-22,6.59999990463257,16.3999996185303,11.5,0,44,87,63
2012-01-23,8.89999961853027,14.8000001907349,11.8500003814697,0,43,64,56
2012-01-24,8.60000038146973,13.8000001907349,11.1999998092651,0,44,63,55
2012-01-25,8.5,14.6000003814697,11.5500001907349,0,47,75,63
2012-01-26,8,13.6999998092651,10.8500003814697,0,51,81,64
2012-01-27,7.5,12.8000001907349,10.1499996185303,0,63,89,77
2012-01-28,6.40000009536743,11.1999998092651,8.80000019073486,1,46,89,71
2012-01-29,-0.899999976158142,8.39999961853027,3.75,0,65,87,77
2012-01-30,4.09999990463257,8.5,6.30000019073486,0,59,80,69
2012-01-31,-1,4.69999980926514,1.85000002384186,9.19999980926514,74,89,83
2012-02-01,1.20000004768372,7,4.09999990463257,0,48,72,65
2012-02-02,-1.20000004768372,4.90000009536743,1.85000002384186,2.40000009536743,61,92,77
2012-02-03,-3.59999990463257,0.200000002980232,-1.70000004768372,0,43,67,55
2012-02-04,-5.90000009536743,-1,-3.45000004768372,0,32,46,38
2012-02-05,-5.09999990463257,3.20000004768372,-0.949999988079071,0,37,50,42
2012-02-06,-4.69999980926514,1.39999997615814,-1.64999997615814,0,26,51,36
2012-02-07,-5.90000009536743,0.800000011920929,-2.54999995231628,0,28,45,37
2012-02-08,-6.30000019073486,0.800000011920929,-2.75,0,36,56,47
2012-02-09,-8,3.90000009536743,-2.04999995231628,0,38,75,52
2012-02-10,-3.09999990463257,1.70000004768372,-0.699999988079071,0,40,56,46
2012-02-11,-5.59999990463257,1,-2.29999995231628,0,35,54,45
2012-02-12,-9.5,2.70000004768372,-3.40000009536743,0,37,71,51
2012-02-13,-5.19999980926514,3.79999995231628,-0.699999988079071,0,14,58,42
2012-02-14,-3.09999990463257,9.30000019073486,3.09999990463257,0,35,62,50
2012-02-15,1.29999995231628,10,5.65000009536743,0,44,76,61
2012-02-16,5.5,13.3999996185303,9.44999980926514,0,40,72,56
2012-02-17,-2.70000004768372,13.8000001907349,5.55000019073486,0,33,85,67
2012-02-18,-2.40000009536743,11.8999996185303,4.75,0,46,87,71
2012-02-19,0,14.3000001907349,7.15000009536743,0,40,93,71
2012-02-20,3.09999990463257,10.3999996185303,6.75,0,35,63,47
2012-02-21,-1,12.3999996185303,5.69999980926514,0,32,74,56
2012-02-22,-2.70000004768372,13.3000001907349,5.30000019073486,0,35,76,56
2012-02-23,-2.5,18.7000007629395,8.10000038146973,0,21,75,50
2012-02-24,0.200000002980232,18.2000007629395,9.19999980926514,0,25,81,59
