note,velocity,time_symb,pitch,hand,time_wav
52,0,59.375,E3,L,29.6875
62,56,59.375,D4,L,29.6875
68,0,59.5,G#4,R,29.75
52,0,59.5,E3,L,29.75
62,0,59.5,D4,L,29.75
59,64,59.59375,B3,R,29.796875
59,0,59.625,B3,R,29.8125
59,64,59.625,B3,R,29.8125
68,77,59.75,G#4,R,29.875
40,69,59.75,E2,L,29.875
59,0,59.75,B3,R,29.875
62,64,59.75,D4,R,29.875
40,0,60.0,E2,L,30.0
62,0,60.0,D4,R,30.0
68,0,60.0,G#4,R,30.0
59,74,60.0,B3,R,30.0
62,61,60.125,D4,L,30.0625
52,66,60.125,E3,L,30.0625
59,0,60.125,B3,R,30.0625
68,74,60.125,G#4,R,30.0625
68,0,60.375,G#4,R,30.1875
59,66,60.375,B3,R,30.1875
68,71,60.5,G#4,R,30.25
59,0,60.5,B3,R,30.25
52,69,60.5,E3,L,30.25
62,0,60.5,D4,L,30.25
62,51,60.5,D4,L,30.25
52,0,60.5,E3,L,30.25
68,0,60.75,G#4,R,30.375
59,65,60.75,B3,R,30.375
62,0,60.875,D4,L,30.4375
52,0,60.875,E3,L,30.4375
62,59,60.875,D4,L,30.4375
59,0,60.875,B3,R,30.4375
68,73,60.875,G#4,R,30.4375
52,70,60.875,E3,L,30.4375
62,0,61.0,D4,L,30.5
68,0,61.0,G#4,R,30.5
52,0,61.0,E3,L,30.5
59,65,61.0625,B3,R,30.53125
68,73,61.1875,G#4,R,30.59375
59,0,61.1875,B3,R,30.59375
68,0,61.25,G#4,R,30.625
68,73,61.25,G#4,R,30.625
62,50,61.25,D4,L,30.625
52,72,61.25,E3,L,30.625
68,0,61.375,G#4,R,30.6875
59,64,61.375,B3,R,30.6875
52,0,61.5,E3,L,30.75
59,0,61.5,B3,R,30.75
68,74,61.5,G#4,R,30.75
62,0,61.5,D4,L,30.75
62,56,61.5,D4,L,30.75
62,0,61.625,D4,L,30.8125
52,74,61.625,E3,L,30.8125
59,74,61.6875,B3,L,30.84375
59,0,61.75,B3,L,30.875
68,0,61.875,G#4,R,30.9375
69,94,61.96875,A4,R,30.984375
60,79,61.96875,C4,R,30.984375
57,60,61.96875,A3,R,30.984375
57,0,62.0,A3,R,31.0
57,60,62.0,A3,R,31.0
60,79,62.0,C4,R,31.0
41,76,62.0,F2,L,31.0
52,0,62.0,E3,L,31.0
69,0,62.0,A4,R,31.0
60,0,62.0,C4,R,31.0
41,0,62.25,F2,L,31.125
45,67,62.25,A2,L,31.125
45,0,62.375,A2,L,31.1875
48,63,62.375,C3,L,31.1875
48,63,62.5,C3,L,31.25
48,0,62.5,C3,L,31.25
48,0,62.625,C3,L,31.3125
53,63,62.625,F3,L,31.3125
41,77,62.75,F2,L,31.375
53,0,62.75,F3,L,31.375
69,83,62.75,A4,R,31.375
72,80,62.75,C5,R,31.375
81,85,62.75,A5,R,31.375
77,73,62.75,F5,R,31.375
45,60,63.0,A2,L,31.5
41,0,63.0,F2,L,31.5
81,0,63.0,A5,R,31.5
72,0,63.0,C5,R,31.5
57,0,63.0,A3,R,31.5
77,0,63.0,F5,R,31.5
60,0,63.0,C4,R,31.5
69,0,63.0,A4,R,31.5
45,0,63.125,A2,L,31.5625
48,61,63.125,C3,L,31.5625
48,0,63.25,C3,L,31.625
53,66,63.3125,F3,L,31.65625
53,0,63.5,F3,L,31.75
41,72,63.583333333333336,F2,L,31.791666666666668
45,63,63.666666666666664,A2,L,31.833333333333332
41,0,63.66666666666667,F2,L,31.833333333333336
45,0,63.83333333333333,A2,L,31.916666666666664
48,61,63.833333333333336,C3,L,31.916666666666668
48,0,64.0,C3,L,32.0
53,60,64.09375,F3,L,32.046875
53,0,64.125,F3,L,32.0625
53,60,64.125,F3,L,32.0625
53,0,64.25,F3,L,32.125
41,70,64.25,F2,L,32.125
45,66,64.5,A2,L,32.25
41,0,64.5,F2,L,32.25
48,60,64.625,C3,L,32.3125
48,0,64.875,C3,L,32.4375
53,60,64.875,F3,L,32.4375
81,82,65.0,A5,R,32.5
53,0,65.0,F3,L,32.5
41,76,65.0,F2,L,32.5
45,0,65.0,A2,L,32.5
69,83,65.0,A4,R,32.5
72,77,65.0,C5,R,32.5
77,78,65.0,F5,R,32.5
41,0,65.25,F2,L,32.625
45,68,65.25,A2,L,32.625
48,61,65.375,C3,L,32.6875
48,0,65.5,C3,L,32.75
53,59,65.625,F3,L,32.8125
53,0,65.75,F3,L,32.875
41,67,65.75,F2,L,32.875
45,0,66.0,A2,L,33.0
69,0,66.0,A4,R,33.0
72,0,66.0,C5,R,33.0
77,0,66.0,F5,R,33.0
81,0,66.0,A5,R,33.0
41,0,66.0,F2,L,33.0
45,64,66.0,A2,L,33.0
48,55,66.2,C3,L,33.1
45,0,66.2,A2,L,33.1
48,0,66.4,C3,L,33.2
53,56,66.4,F3,L,33.2
41,62,66.6,F2,L,33.3
53,0,66.60000000000001,F3,L,33.300000000000004
41,0,66.8,F2,L,33.4
45,68,66.8,A2,L,33.4
45,0,67.0,A2,L,33.5
48,62,67.08333333333333,C3,L,33.541666666666664
48,0,67.16666666666666,C3,L,33.58333333333333
53,56,67.16666666666667,F3,L,33.583333333333336
72,78,67.28125,C5,R,33.640625
77,81,67.28125,F5,R,33.640625
69,84,67.28125,A4,R,33.640625
81,83,67.28125,A5,R,33.640625
41,72,67.33333333333333,F2,L,33.666666666666664
53,0,67.33333333333334,F3,L,33.66666666666667
69,0,67.375,A4,R,33.6875
72,0,67.375,C5,R,33.6875
77,0,67.375,F5,R,33.6875
81,0,67.375,A5,R,33.6875
45,64,67.5,A2,L,33.75
41,0,67.5,F2,L,33.75
48,60,67.75,C3,L,33.875
45,0,67.75,A2,L,33.875
53,63,67.875,F3,L,33.9375
48,0,67.875,C3,L,33.9375
53,0,68.0,F3,L,34.0
41,67,68.08333333333333,F2,L,34.041666666666664
41,0,68.33333333333333,F2,L,34.166666666666664
45,51,68.33333333333333,A2,L,34.166666666666664
45,0,68.5,A2,L,34.25
48,58,68.5,C3,L,34.25
48,0,68.625,C3,L,34.3125
53,61,68.625,F3,L,34.3125
53,0,68.875,F3,L,34.4375
41,70,68.875,F2,L,34.4375
41,0,69.0,F2,L,34.5
41,70,69.0,F2,L,34.5
45,58,69.0625,A2,L,34.53125
41,0,69.0625,F2,L,34.53125
45,0,69.25,A2,L,34.625
48,57,69.29166666666667,C3,L,34.645833333333336
48,0,69.41666666666667,C3,L,34.708333333333336
53,61,69.41666666666667,F3,L,34.708333333333336
77,76,69.5,F5,R,34.75
72,79,69.5,C5,R,34.75
69,86,69.5,A4,R,34.75
53,0,69.5,F3,L,34.75
41,74,69.5,F2,L,34.75
81,88,69.5,A5,R,34.75
45,64,69.75,A2,L,34.875
41,0,69.75,F2,L,34.875
69,0,70.0,A4,R,35.0
72,0,70.0,C5,R,35.0
77,0,70.0,F5,R,35.0
81,0,70.0,A5,R,35.0
48,61,70.0,C3,L,35.0
45,0,70.0,A2,L,35.0
48,0,70.16666666666667,C3,L,35.083333333333336
53,58,70.16666666666667,F3,L,35.083333333333336
41,66,70.33333333333333,F2,L,35.166666666666664
53,0,70.33333333333334,F3,L,35.16666666666667
41,66,70.5,F2,L,35.25
41,0,70.5,F2,L,35.25
45,62,70.58333333333333,A2,L,35.291666666666664
41,0,70.58333333333333,F2,L,35.291666666666664
45,0,70.66666666666666,A2,L,35.33333333333333
48,64,70.66666666666667,C3,L,35.333333333333336
53,63,70.83333333333333,F3,L,35.416666666666664
48,0,70.83333333333334,C3,L,35.41666666666667
53,0,71.0,F3,L,35.5
38,61,71.125,D2,L,35.5625
41,64,71.25,F2,L,35.625
46,65,71.5,A#2,L,35.75
38,0,71.5,D2,L,35.75
41,0,71.5,F2,L,35.75
46,0,71.625,A#2,L,35.8125
50,71,71.625,D3,L,35.8125
38,73,71.75,D2,L,35.875
50,0,71.75,D3,L,35.875
77,81,71.78125,F5,R,35.890625
82,83,71.78125,A#5,R,35.890625
86,94,71.78125,D6,R,35.890625
74,94,71.78125,D5,R,35.890625
77,0,71.875,F5,R,35.9375
82,0,71.875,A#5,R,35.9375
86,0,71.875,D6,R,35.9375
74,0,71.875,D5,R,35.9375
41,72,72.0,F2,L,36.0
38,0,72.0,D2,L,36.0
46,63,72.25,A#2,L,36.125
41,0,72.25,F2,L,36.125
50,68,72.375,D3,L,36.1875
46,0,72.375,A#2,L,36.1875
38,63,72.5,D2,L,36.25
50,0,72.5,D3,L,36.25
41,59,72.75,F2,L,36.375
38,0,72.75,D2,L,36.375
41,0,72.875,F2,L,36.4375
46,61,72.875,A#2,L,36.4375
46,0,73.0,A#2,L,36.5
50,67,73.08333333333333,D3,L,36.541666666666664
50,0,73.16666666666666,D3,L,36.58333333333333
40,73,73.33333333333333,E2,L,36.666666666666664
43,68,73.5,G2,L,36.75
40,0,73.5,E2,L,36.75
40,73,73.5,E2,L,36.75
40,0,73.625,E2,L,36.8125
48,49,73.625,C3,L,36.8125
48,0,73.75,C3,L,36.875
52,66,73.8125,E3,L,36.90625
84,96,74.0,C6,R,37.0
43,0,74.0,G2,L,37.0
40,76,74.0,E2,L,37.0
79,78,74.0,G5,R,37.0
82,83,74.0,A#5,R,37.0
52,0,74.0,E3,L,37.0
72,97,74.0,C5,R,37.0
43,67,74.25,G2,L,37.125
43,0,74.5,G2,L,37.25
48,58,74.5,C3,L,37.25
52,70,74.625,E3,L,37.3125
48,0,74.625,C3,L,37.3125
40,69,74.75,E2,L,37.375
52,0,74.75,E3,L,37.375
82,0,75.0,A#5,R,37.5
79,0,75.0,G5,R,37.5
72,0,75.0,C5,R,37.5
84,0,75.0,C6,R,37.5
40,0,75.0,E2,L,37.5
43,65,75.0,G2,L,37.5
40,0,75.0,E2,L,37.5
48,55,75.125,C3,L,37.5625
48,0,75.375,C3,L,37.6875
52,57,75.375,E3,L,37.6875
41,69,75.5,F2,L,37.75
52,0,75.5,E3,L,37.75
45,72,75.75,A2,L,37.875
43,0,75.75,G2,L,37.875
41,0,75.75,F2,L,37.875
48,63,75.875,C3,L,37.9375
48,63,76.0,C3,L,38.0
45,0,76.0,A2,L,38.0
48,0,76.0,C3,L,38.0
48,0,76.125,C3,L,38.0625
53,62,76.125,F3,L,38.0625
77,68,76.25,F5,R,38.125
72,81,76.25,C5,R,38.125
41,70,76.25,F2,L,38.125
81,75,76.25,A5,R,38.125
84,86,76.25,C6,R,38.125
45,68,76.5,A2,L,38.25
53,0,76.5,F3,L,38.25
45,0,76.625,A2,L,38.3125
45,68,76.625,A2,L,38.3125
48,61,76.625,C3,L,38.3125
45,0,76.75,A2,L,38.375
48,0,76.75,C3,L,38.375
48,61,76.75,C3,L,38.375
48,0,76.875,C3,L,38.4375
53,64,76.875,F3,L,38.4375
41,0,77.0,F2,L,38.5
77,0,77.0,F5,R,38.5
72,0,77.0,C5,R,38.5
53,0,77.0,F3,L,38.5
41,66,77.0,F2,L,38.5
81,0,77.0,A5,R,38.5
84,0,77.0,C6,R,38.5
41,0,77.25,F2,L,38.625
45,53,77.25,A2,L,38.625
48,64,77.3125,C3,L,38.65625
48,0,77.5,C3,L,38.75
53,62,77.5,F3,L,38.75
53,0,77.66666666666667,F3,L,38.833333333333336
42,63,77.83333333333333,F#2,L,38.916666666666664
45,0,78.0,A2,L,39.0
45,59,78.0,A2,L,39.0
42,0,78.0,F#2,L,39.0
45,0,78.16666666666667,A2,L,39.083333333333336
48,56,78.16666666666667,C3,L,39.083333333333336
51,67,78.33333333333333,D#3,L,39.166666666666664
48,0,78.33333333333334,C3,L,39.16666666666667
42,78,78.5,F#2,L,39.25
51,0,78.5,D#3,L,39.25
84,94,78.53125,C6,R,39.265625
81,73,78.53125,A5,R,39.265625
75,83,78.53125,D#5,R,39.265625
72,93,78.53125,C5,R,39.265625
72,93,78.625,C5,R,39.3125
84,0,78.625,C6,R,39.3125
75,0,78.625,D#5,R,39.3125
72,0,78.625,C5,R,39.3125
81,0,78.625,A5,R,39.3125
75,83,78.625,D#5,R,39.3125
81,73,78.625,A5,R,39.3125
84,94,78.625,C6,R,39.3125
45,59,78.75,A2,L,39.375
42,0,78.75,F#2,L,39.375
48,48,78.875,C3,L,39.4375
45,0,78.875,A2,L,39.4375
75,0,79.0,D#5,R,39.5
81,0,79.0,A5,R,39.5
51,64,79.0,D#3,L,39.5
72,0,79.0,C5,R,39.5
84,0,79.0,C6,R,39.5
48,0,79.0,C3,L,39.5
42,68,79.125,F#2,L,39.5625
45,59,79.25,A2,L,39.625
51,0,79.25,D#3,L,39.625
42,0,79.5,F#2,L,39.75
48,55,79.5,C3,L,39.75
45,0,79.5,A2,L,39.75
48,0,79.625,C3,L,39.8125
51,56,79.625,D#3,L,39.8125
51,0,80.0,D#3,L,40.0
52,73,80.0,E3,R,40.0
40,74,80.0,E2,L,40.0
80,87,81.0,G#5,R,40.5
52,0,81.0,E3,R,40.5
76,73,81.0,E5,L,40.5
40,0,81.0,E2,L,40.5
71,64,81.0,B4,L,40.5
68,74,81.0,G#4,L,40.5
44,69,82.0,G#2,L,41.0
56,70,82.0,G#3,R,41.0
76,0,83.0,E5,L,41.5
68,0,83.0,G#4,L,41.5
44,0,83.0,G#2,L,41.5
56,0,83.0,G#3,R,41.5
80,0,83.0,G#5,R,41.5
71,0,83.0,B4,L,41.5
68,73,83.75,G#4,R,41.875
71,54,83.75,B4,R,41.875
76,64,83.75,E5,R,41.875
80,81,83.75,G#5,R,41.875
59,53,83.78125,B3,L,41.890625
56,59,83.78125,G#3,L,41.890625
47,68,83.78125,B2,L,41.890625
52,56,83.78125,E3,L,41.890625
56,0,83.875,G#3,L,41.9375
52,0,83.875,E3,L,41.9375
47,0,83.875,B2,L,41.9375
59,0,83.875,B3,L,41.9375
80,0,84.0,G#5,R,42.0
68,0,84.0,G#4,R,42.0
71,0,84.0,B4,R,42.0
76,0,84.0,E5,R,42.0
52,63,84.5,E3,L,42.25
80,83,84.5,G#5,R,42.25
68,65,84.5,G#4,R,42.25
71,59,84.5,B4,R,42.25
56,61,84.5,G#3,L,42.25
76,66,84.5,E5,R,42.25
64,62,84.5,E4,L,42.25
59,60,84.5,B3,L,42.25
52,0,85.0,E3,L,42.5
56,0,85.0,G#3,L,42.5
80,0,85.0,G#5,R,42.5
64,0,85.0,E4,L,42.5
59,0,85.0,B3,L,42.5
71,0,86.0,B4,R,43.0
76,0,86.0,E5,R,43.0
68,0,86.0,G#4,R,43.0
40,59,86.125,E2,L,43.0625
68,73,86.125,G#4,R,43.0625
44,67,86.125,G#2,L,43.0625
47,59,86.125,B2,L,43.0625
80,85,86.125,G#5,R,43.0625
52,58,86.125,E3,L,43.0625
68,0,86.25,G#4,R,43.125
76,5,86.25,E5,R,43.125
80,0,86.5,G#5,R,43.25
52,0,86.5,E3,L,43.25
44,0,86.5,G#2,L,43.25
40,0,86.5,E2,L,43.25
47,0,86.5,B2,L,43.25
54,63,87.0,F#3,L,43.5
59,59,87.0,B3,L,43.5
81,83,87.0,A5,R,43.5
47,59,87.0,B2,L,43.5
78,68,87.0,F#5,R,43.5
75,59,87.0,D#5,R,43.5
51,62,87.0,D#3,L,43.5
71,61,87.0,B4,R,43.5
76,0,87.0,E5,R,43.5
69,58,87.0,A4,R,43.5
47,0,88.0,B2,L,44.0
51,0,88.0,D#3,L,44.0
59,0,88.0,B3,L,44.0
69,0,88.0,A4,R,44.0
81,0,88.0,A5,R,44.0
78,0,88.0,F#5,R,44.0
54,0,88.0,F#3,L,44.0
71,0,88.0,B4,R,44.0
75,0,88.0,D#5,R,44.0
39,62,88.375,D#2,L,44.1875
69,64,88.375,A4,R,44.1875
71,59,88.375,B4,R,44.1875
35,59,88.375,B1,L,44.1875
75,60,88.375,D#5,R,44.1875
78,66,88.375,F#5,R,44.1875
81,82,88.375,A5,R,44.1875
47,59,88.375,B2,L,44.1875
42,64,88.375,F#2,L,44.1875
42,0,88.5,F#2,L,44.25
39,0,88.5,D#2,L,44.25
81,0,88.5,A5,R,44.25
71,0,88.5,B4,R,44.25
75,0,88.5,D#5,R,44.25
78,0,88.5,F#5,R,44.25
69,64,88.5,A4,R,44.25
35,0,88.5,B1,L,44.25
71,59,88.5,B4,R,44.25
75,60,88.5,D#5,R,44.25
78,66,88.5,F#5,R,44.25
81,82,88.5,A5,R,44.25
69,0,88.5,A4,R,44.25
47,0,88.5,B2,L,44.25
71,0,89.0,B4,R,44.5
69,0,89.0,A4,R,44.5
75,0,89.0,D#5,R,44.5
78,0,89.0,F#5,R,44.5
81,0,89.0,A5,R,44.5
40,66,89.0,E2,L,44.5
52,64,89.0,E3,R,44.5
71,65,90.0,B4,L,45.0
76,67,90.0,E5,L,45.0
80,79,90.0,G#5,R,45.0
68,70,90.0,G#4,L,45.0
40,0,91.0,E2,L,45.5
52,0,91.0,E3,R,45.5
68,0,91.5,G#4,L,45.75
68,70,91.5,G#4,L,45.75
71,65,91.5,B4,L,45.75
76,67,91.5,E5,L,45.75
44,58,91.5,G#2,L,45.75
56,61,91.5,G#3,R,45.75
71,0,91.5,B4,L,45.75
76,0,91.5,E5,L,45.75
80,79,91.5,G#5,R,45.75
80,0,91.5,G#5,R,45.75
68,70,92.0,G#4,L,46.0
56,0,92.0,G#3,R,46.0
80,0,92.0,G#5,R,46.0
71,0,92.0,B4,L,46.0
68,0,92.0,G#4,L,46.0
44,0,92.0,G#2,L,46.0
76,0,92.0,E5,L,46.0
68,0,92.5,G#4,L,46.25
56,58,92.9375,G#3,L,46.46875
47,65,92.9375,B2,L,46.46875
59,57,92.9375,B3,L,46.46875
52,53,92.9375,E3,L,46.46875
47,0,93.0,B2,L,46.5
68,68,93.0,G#4,R,46.5
56,0,93.0,G#3,L,46.5
59,0,93.0,B3,L,46.5
47,65,93.0,B2,L,46.5
52,53,93.0,E3,L,46.5
56,58,93.0,G#3,L,46.5
80,77,93.0,G#5,R,46.5
59,57,93.0,B3,L,46.5
52,0,93.0,E3,L,46.5
76,59,93.0,E5,R,46.5
71,52,93.0,B4,R,46.5
80,77,93.75,G#5,R,46.875
76,64,93.75,E5,R,46.875
74,58,93.75,D5,R,46.875
76,0,93.75,E5,R,46.875
71,0,93.75,B4,R,46.875
68,60,93.75,G#4,R,46.875
68,0,93.75,G#4,R,46.875
80,0,93.75,G#5,R,46.875
71,56,93.75,B4,R,46.875
56,0,93.75,G#3,L,46.875
47,0,93.75,B2,L,46.875
52,0,93.75,E3,L,46.875
52,57,93.75,E3,L,46.875
56,63,93.75,G#3,L,46.875
59,54,93.75,B3,L,46.875
59,0,93.75,B3,L,46.875
64,59,93.75,E4,L,46.875
71,0,94.0,B4,R,47.0
71,56,94.0,B4,R,47.0
68,60,94.0,G#4,R,47.0
80,0,94.0,G#5,R,47.0
76,0,94.0,E5,R,47.0
74,0,94.0,D5,R,47.0
64,0,94.0,E4,L,47.0
68,0,94.0,G#4,R,47.0
76,64,94.0,E5,R,47.0
80,77,94.0,G#5,R,47.0
56,0,94.0,G#3,L,47.0
52,0,94.0,E3,L,47.0
59,0,94.0,B3,L,47.0
52,57,94.0,E3,L,47.0
56,63,94.0,G#3,L,47.0
59,54,94.0,B3,L,47.0
74,58,94.0,D5,R,47.0
71,0,95.0,B4,R,47.5
76,0,95.0,E5,R,47.5
52,0,95.0,E3,L,47.5
56,0,95.0,G#3,L,47.5
74,0,95.0,D5,R,47.5
59,0,95.0,B3,L,47.5
68,0,95.0,G#4,R,47.5
80,0,95.0,G#5,R,47.5
71,55,95.125,B4,R,47.5625
74,45,95.125,D5,R,47.5625
76,48,95.125,E5,R,47.5625
80,60,95.125,G#5,R,47.5625
83,69,95.125,B5,R,47.5625
52,51,95.125,E3,L,47.5625
40,53,95.125,E2,L,47.5625
44,57,95.125,G#2,L,47.5625
47,52,95.125,B2,L,47.5625
52,0,95.5,E3,L,47.75
47,0,95.5,B2,L,47.75
40,0,95.5,E2,L,47.75
74,0,95.5,D5,R,47.75
76,0,95.5,E5,R,47.75
44,0,95.5,G#2,L,47.75
71,0,95.5,B4,R,47.75
80,0,95.5,G#5,R,47.75
83,0,95.5,B5,R,47.75
52,50,96.0,E3,L,48.0
40,52,96.0,E2,L,48.0
44,57,96.0,G#2,L,48.0
83,67,96.0,B5,R,48.0
80,56,96.0,G#5,R,48.0
47,47,96.0,B2,L,48.0
74,48,96.0,D5,R,48.0
76,51,96.0,E5,R,48.0
71,49,96.0,B4,R,48.0
76,0,97.0,E5,R,48.5
74,0,97.0,D5,R,48.5
80,0,97.0,G#5,R,48.5
83,0,97.0,B5,R,48.5
44,0,97.0,G#2,L,48.5
52,0,97.0,E3,L,48.5
47,0,97.0,B2,L,48.5
40,0,97.0,E2,L,48.5
71,0,97.0,B4,R,48.5
40,53,97.375,E2,L,48.6875
47,42,97.375,B2,L,48.6875
83,69,97.375,B5,R,48.6875
80,41,97.375,G#5,R,48.6875
52,39,97.375,E3,L,48.6875
44,63,97.375,G#2,L,48.6875
71,60,97.375,B4,R,48.6875
52,0,97.5,E3,L,48.75
47,0,97.5,B2,L,48.75
71,0,97.5,B4,R,48.75
80,0,97.5,G#5,R,48.75
40,0,97.5,E2,L,48.75
44,0,97.5,G#2,L,48.75
83,0,97.5,B5,R,48.75
81,55,98.0,A5,R,49.0
45,41,98.0,A2,L,49.0
40,37,98.0,E2,L,49.0
37,44,98.0,C#2,L,49.0
73,50,98.0,C#5,R,49.0
85,58,98.0,C#6,R,49.0
76,44,98.0,E5,R,49.0
33,54,98.0,A1,L,49.0
37,0,99.0,C#2,L,49.5
85,0,99.0,C#6,R,49.5
81,0,99.0,A5,R,49.5
76,0,99.0,E5,R,49.5
40,0,99.0,E2,L,49.5
45,0,99.0,A2,L,49.5
33,0,99.0,A1,L,49.5
73,0,99.0,C#5,R,49.5
52,42,101.25,E3,L,50.625
80,64,101.25,G#5,R,50.625
71,48,101.25,B4,R,50.625
40,43,101.25,E2,L,50.625
52,0,102.0,E3,L,51.0
71,0,102.0,B4,R,51.0
80,0,102.0,G#5,R,51.0
40,0,102.0,E2,L,51.0
52,27,102.4375,E3,L,51.21875
40,57,102.4375,E2,L,51.21875
80,68,102.4375,G#5,R,51.21875
71,54,102.4375,B4,R,51.21875
52,27,102.5,E3,L,51.25
52,0,102.5,E3,L,51.25
40,0,102.5,E2,L,51.25
80,68,102.5,G#5,R,51.25
71,54,102.5,B4,R,51.25
80,0,102.5,G#5,R,51.25
71,0,102.5,B4,R,51.25
83,69,102.75,B5,R,51.375
71,0,102.75,B4,R,51.375
80,0,102.75,G#5,R,51.375
74,66,102.75,D5,R,51.375
45,59,102.75,A2,L,51.375
33,66,102.75,A1,L,51.375
83,69,103.0,B5,R,51.5
74,0,103.0,D5,R,51.5
45,0,103.0,A2,L,51.5
33,0,103.0,A1,L,51.5
52,0,103.0,E3,L,51.5
83,0,103.0,B5,R,51.5
45,41,103.5,A2,L,51.75
33,48,103.5,A1,L,51.75
83,0,103.5,B5,R,51.75
81,58,103.5,A5,R,51.75
73,40,103.75,C#5,R,51.875
81,0,104.0,A5,R,52.0
33,0,104.0,A1,L,52.0
45,0,104.0,A2,L,52.0
73,0,104.0,C#5,R,52.0
83,67,105.5,B5,R,52.75
40,37,106.0,E2,L,53.0
52,32,106.0,E3,L,53.0
83,0,106.0,B5,R,53.0
83,67,106.0,B5,R,53.0
80,35,106.0,G#5,R,53.0
52,0,106.75,E3,L,53.375
80,0,106.75,G#5,R,53.375
40,0,106.75,E2,L,53.375
40,47,106.875,E2,L,53.4375
83,69,106.875,B5,R,53.4375
83,69,107.0,B5,R,53.5
83,0,107.0,B5,R,53.5
86,71,107.0,D6,R,53.5
83,0,107.0,B5,R,53.5
40,0,107.0,E2,L,53.5
33,46,107.25,A1,L,53.625
45,51,107.375,A2,R,53.6875
45,0,107.5,A2,R,53.75
45,51,107.5,A2,R,53.75
33,0,108.0,A1,L,54.0
33,56,108.0,A1,L,54.0
45,44,108.0,A2,L,54.0
83,0,108.0,B5,R,54.0
86,0,108.0,D6,R,54.0
45,0,108.0,A2,R,54.0
85,60,108.0,C#6,R,54.0
81,47,108.125,A5,R,54.0625
81,0,108.5,A5,R,54.25
85,0,109.0,C#6,R,54.5
33,0,109.0,A1,L,54.5
45,0,109.0,A2,L,54.5
76,57,109.1875,E5,R,54.59375
33,23,109.1875,A1,L,54.59375
45,49,109.1875,A2,L,54.59375
76,57,109.25,E5,R,54.625
76,0,109.25,E5,R,54.625
33,0,109.25,A1,L,54.625
45,0,109.25,A2,L,54.625
33,23,109.25,A1,L,54.625
45,49,109.25,A2,L,54.625
33,0,109.4375,A1,L,54.71875
45,0,109.4375,A2,L,54.71875
44,64,109.4375,G#2,L,54.71875
32,55,109.4375,G#1,L,54.71875
88,67,109.5,E6,R,54.75
85,53,109.5,C#6,R,54.75
32,0,109.5,G#1,L,54.75
44,0,109.5,G#2,L,54.75
32,55,109.5,G#1,L,54.75
44,64,109.5,G#2,L,54.75
85,53,110.0,C#6,R,55.0
88,0,110.0,E6,R,55.0
85,0,110.0,C#6,R,55.0
88,67,110.0,E6,R,55.0
76,0,110.0,E5,R,55.0
32,0,110.0,G#1,L,55.0
44,0,110.0,G#2,L,55.0
86,58,110.25,D6,R,55.125
83,48,110.25,B5,R,55.125
32,47,110.25,G#1,L,55.125
44,46,110.25,G#2,L,55.125
32,0,111.0,G#1,L,55.5
44,0,111.0,G#2,L,55.5
83,0,111.0,B5,R,55.5
86,0,111.0,D6,R,55.5
85,0,111.0,C#6,R,55.5
88,0,111.0,E6,R,55.5
76,59,111.33333333333333,E5,R,55.666666666666664
32,52,111.4375,G#1,L,55.71875
44,55,111.4375,G#2,L,55.71875
32,0,111.5,G#1,L,55.75
44,55,111.5,G#2,L,55.75
32,52,111.5,G#1,L,55.75
44,0,111.5,G#2,L,55.75
76,0,111.66666666666666,E5,R,55.83333333333333
83,58,111.66666666666667,B5,R,55.833333333333336
86,69,111.66666666666667,D6,R,55.833333333333336
33,64,111.75,A1,L,55.875
45,54,111.75,A2,L,55.875
32,0,111.75,G#1,L,55.875
44,0,111.75,G#2,L,55.875
45,0,112.0,A2,L,56.0
85,63,112.0,C#6,R,56.0
33,0,112.0,A1,L,56.0
83,0,112.0,B5,R,56.0
86,0,112.0,D6,R,56.0
83,58,112.0,B5,R,56.0
86,69,112.0,D6,R,56.0
83,0,112.5,B5,R,56.25
86,0,112.5,D6,R,56.25
81,52,112.5,A5,R,56.25
45,48,112.5,A2,L,56.25
33,55,112.5,A1,L,56.25
33,0,113.0,A1,L,56.5
45,0,113.0,A2,L,56.5
85,0,113.0,C#6,R,56.5
81,0,113.0,A5,R,56.5
76,66,113.625,E5,R,56.8125
33,56,113.625,A1,L,56.8125
45,57,113.625,A2,L,56.8125
52,68,113.875,E3,L,56.9375
40,58,113.875,E2,L,56.9375
45,0,113.875,A2,L,56.9375
33,0,113.875,A1,L,56.9375
85,73,114.0,C#6,R,57.0
40,58,114.0,E2,L,57.0
81,59,114.0,A5,R,57.0
52,0,114.0,E3,L,57.0
40,0,114.0,E2,L,57.0
76,0,114.0,E5,R,57.0
83,57,114.5,B5,R,57.25
85,0,114.5,C#6,R,57.25
80,50,114.5,G#5,L,57.25
81,0,114.5,A5,R,57.25
40,0,114.75,E2,L,57.375
40,54,114.75,E2,L,57.375
52,55,114.75,E3,R,57.375
80,0,115.0,G#5,L,57.5
40,0,115.0,E2,L,57.5
52,0,115.0,E3,R,57.5
83,0,115.0,B5,R,57.5
83,59,115.84375,B5,R,57.921875
74,56,115.84375,D5,R,57.921875
83,59,115.875,B5,R,57.9375
83,0,115.875,B5,R,57.9375
74,0,115.875,D5,R,57.9375
74,56,115.875,D5,R,57.9375
40,53,115.875,E2,L,57.9375
52,36,115.875,E3,L,57.9375
74,0,116.0,D5,R,58.0
83,59,116.0,B5,R,58.0
