Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2000-10-26,9.5,14.1000003814697,11.8000001907349,0.200000002980232,62,93,77.5
2000-10-27,9.30000019073486,14.1000003814697,11.6999998092651,2.79999995231628,78,95,86.5
2000-10-28,12.6000003814697,15,13.8000001907349,8,76,97,86.5
2000-10-29,8.39999961853027,11.3999996185303,9.89999961853027,2,67,84,75.5
2000-10-30,11.1000003814697,13.5,12.3000001907349,8.10000038146973,77,92,84.5
2000-10-31,7.59999990463257,13.3999996185303,10.5,3.20000004768372,81,88,84.5
2000-11-01,7.5,9.80000019073486,8.64999961853027,6,79,89,84
2000-11-02,5.80000019073486,11.3000001907349,8.55000019073486,6,77,97,87
2000-11-03,6.59999990463257,11.5,9.05000019073486,0.400000005960464,67,94,80.5
2000-11-04,4.90000009536743,10.6999998092651,7.80000019073486,2.40000009536743,78,97,87.5
2000-11-05,3.20000004768372,8.89999961853027,6.05000019073486,4,76,97,86.5
2000-11-06,8.30000019073486,12.3000001907349,10.3000001907349,6.19999980926514,79,95,87
2000-11-07,6.80000019073486,10,8.39999961853027,2.79999995231628,87,97,92
2000-11-08,6.80000019073486,9.19999980926514,8,2.20000004768372,90,95,92.5
2000-11-09,6.40000009536743,9.39999961853027,7.90000009536743,0.600000023841858,83,93,88
2000-11-10,5,9.5,7.25,0,75,89,82
2000-11-11,6.30000019073486,11.5,8.89999961853027,0,70,86,78
2000-11-12,8,9.60000038146973,8.80000019073486,12.5,68,96,82
2000-11-13,6.69999980926514,10.3999996185303,8.55000019073486,1,82,97,89.5
2000-11-14,3.5,8.19999980926514,5.84999990463257,2,81,99,90
2000-11-15,3.09999990463257,8,5.55000019073486,0.400000005960464,85,96,90.5
2000-11-16,5.59999990463257,8.39999961853027,7,3,89,96,92.5
2000-11-17,1.79999995231628,8.80000019073486,5.30000019073486,0,75,98,86.5
2000-11-18,3,9.19999980926514,6.09999990463257,0.200000002980232,85,97,91
2000-11-19,8.10000038146973,11.5,9.80000019073486,2,80,98,89
2000-11-20,4.40000009536743,7.09999990463257,5.75,6.5,85,97,91
2000-11-21,4.80000019073486,7.69999980926514,6.25,5,81,95,88
2000-11-22,6.80000019073486,10.6000003814697,8.69999980926514,0.800000011920929,68,91,79.5
2000-11-23,5.80000019073486,12.1000003814697,8.94999980926514,3,87,98,92.5
2000-11-24,5.30000019073486,10,7.65000009536743,0.800000011920929,76,94,85
2000-11-25,5.90000009536743,10,7.94999980926514,9.19999980926514,84,96,90
2000-11-26,5.30000019073486,9.5,7.40000009536743,8,82,92,87
2000-11-27,3.59999990463257,7.90000009536743,5.75,3.20000004768372,89,97,93
2000-11-28,7.90000009536743,14.5,11.1999998092651,0,84,98,91
2000-11-29,10.3000001907349,13.5,11.8999996185303,4,73,93,83
2000-11-30,7.40000009536743,10.8000001907349,9.10000038146973,0.200000002980232,93,100,96.5
2000-12-01,10,12.1999998092651,11.1000003814697,5,79,95,87
2000-12-02,9.5,12.8999996185303,11.1999998092651,17.7999992370605,90,99,94.5
2000-12-03,7.5,9.69999980926514,8.60000038146973,13.8000001907349,84,98,91
